,text,conv_id,conv_title,conv_awry,no.,plutchik_emotion1,plutchik_emotion2,plutchik_emotion3,emowordnet_afraid_score,emowordnet_amused_score,emowordnet_angry_score,emowordnet_annoyed_score,emowordnet_dontcare_score,emowordnet_happy_score,emowordnet_inspired_score,emowordnet_sad_score
235,A more neutral way of putting it would be something like: 'All denominations agree that a person may be a Jew either by birth or through conversion. However they differ on what these requirements consist of. The traditional view is that only the child of a Jewish mother is Jewish by birth; some denominations now also allow the child of a Jewish father and non-Jewish mother in certain circumstances. Denominations also differ on (i) their conversion processes and (ii) whether to recognise conversions performed by other denominations.' This is not a draft just an outline.,235774547.61002.61002,Talk:Who is a Jew?,False,2,contempt,fear,serenity,0.07878201980769231,0.09703194380769233,0.09077222367307694,0.1023903450192308,0.08637775634615384,0.09815506873076926,0.10794586326923078,0.08854477934615382
236,Thank you for that . As made virtually the same 'traditional' expansion on the sentence I have merely inserted a new paragraph which is essentially your outline. This I hope to alter (or trust others will work with as a starting point) but in any case it is a great start. Best.,235774547.61002.61002,Talk:Who is a Jew?,False,3,none,interest,serenity,0.08593393188888888,0.1246033714814815,0.1040955672962963,0.11252198903703704,0.12586753040740745,0.1214199181111111,0.12704493803703704,0.08740164248148147
237,Can someone please explain to me how the term 'asian fetish' isn't [wiki_link]? Please tell me when use of this term isn't disparaging or belittling? : What if the term by definition is pejorative which is the case here I believe. I again want someone to tell me how this term can be used without it being disparaging or belitting?,23619937.12859.12924,Talk:Asian fetish,True,1,interest,anticipation,none,0.0803638737,0.11053529753333334,0.1249444814,0.1054427875,0.11192023676666668,0.1035867831,0.11953171296666665,0.07700816049999999
238,Labeling a term as 'pejorative' before defining this term is POV. If you wish to label the term as pejorative please do so after the term has been defined.,23619937.12859.12924,Talk:Asian fetish,True,2,none,none,acceptance,0.07958733999999999,0.0965245252142857,0.07513480750000001,0.11540609971428573,0.10099498185714285,0.07806126121428571,0.09672485935714285,0.07185183935714286
239,This article is nothing but a bunch of 's opinionated trash. Numerous times people have tried to label the article with the NPOV template and the user continues to remove it. I have asked the user to explain how the term is not pejorative and have gotten no answers but yet the user continues to remove my edits. Who made you the foremost thinker on this subject? The greatest thing about wikipedia is that it is a community in which people can learn to compromise and uncover the truth about topics you only seem to be interested in pushing your subjective POV and blowing this topic way out of proportion. 'Asian fetish' is a pejorative term to whites blacks hispanics and asians. You make it sound like it is impossible for there to be any type of healthy interracial relationship without one culture exploiting the other. And your research methods are deplorable: This article has no objective sources or references that have been peer-reviewed or published anywhere notable. You added a section about how asian women who seemingly only date white men can be called a 'cracker chasing bitch' with a reference to urbandictionary.com by all means far from a reputable source. I have never even heard that before. Furthermore the social consequences section illustrates perfectly the problem of creating a hypothesis and then going out and looking for it in society. Just because there are some rare unfortunate cases of sickos who do not know how to act right in this world doesn't mean you can generalize that about an entire population. What about all the other functional white/asian relationships out the (the article itself points out that they are prevalent) that get no media coverage or national attention because they are just boring regular couples with no sick exploitation. This article is a disaster.,23619937.12859.12924,Talk:Asian fetish,True,3,disgust,annoyance,anger,0.08634497689171973,0.12591606024203822,0.09100210848407644,0.10444082980254776,0.10359304233121018,0.10257412189171979,0.12725039380891714,0.09327337105732485
240,Sharia plan,236497373.17427.17427,User talk:Keeper76,False,1,none,none,none,0.1623295005,0.078977299,0.10676304050000002,0.074443342,0.180526409,0.089676677,0.068520881,0.238762851
241,That's it... I'm reporting you to [wiki_link]...,236497373.17427.17427,User talk:Keeper76,False,2,annoyance,none,annoyance,0.03746938266666667,0.0435873895,0.042709268,0.0451339995,0.045340291166666664,0.03457547783333333,0.047984504166666664,0.0365330205
242,This post mine (unless of course edit conflicted is the 109th post to my talkpage today. As a right-wing nutter and a left-wing operative I've successfully diverted attention away from editing Sarah Palin related article(s). My work here is done and there are still 5+ UTC hours to go before the day is through.,236497373.17427.17427,User talk:Keeper76,False,3,serenity,none,anger,0.10313114761111114,0.09982156291666668,0.07330659480555556,0.09503324791666667,0.10518487336111111,0.09608976183333336,0.10687969219444443,0.0983308972777778
243,Since you are working on the university page I thought you could use the university's seal. [wiki_link] Hope that helps your updating of that page. Take Care and Have a Good Wednesday...,238913081.21606.21606,User talk:Orangemarlin,False,1,surprise,contempt,none,0.09452201861904762,0.10438579395238094,0.07736598838095239,0.09300435928571428,0.11747290299999999,0.1075385641904762,0.119810228,0.09542395428571429
244,I was looking for that!!!! Thanks!.,238913081.21606.21606,User talk:Orangemarlin,False,2,ecstasy,anger,ecstasy,0.06565436000000001,0.17790617466666667,0.06709552166666667,0.12307605266666666,0.17563895666666665,0.14483237466666668,0.1856379246666667,0.06015863566666666
245,You're Welcome glad I could help,238913081.21606.21606,User talk:Orangemarlin,False,3,joy,aggresiveness,joy,0.049055324857142854,0.07358991271428572,0.04984916971428572,0.06479890057142858,0.082638719,0.076998343,0.11672590257142858,0.05777229957142858
246,I was a bit disgruntled you recently deleted my article on SocialVibe especially just after it had been patrolled. I am a user of the site who was interested in its message and felt compelled to look further into it (seriously my sources are the first couple things that popped up after a google search). I am a bit confused why a well written and documented article (my first) about an up and coming social networking website with well over 25000 subscribers and almost 150000 unique visitors each month (http://www.crunchbase.com/company/socialvibe) is any less relevant than say Sandis Valters whose brilliantly written article reveals that he is a Latvian guard who plays for ASK Riga. Having seen such articles before I did not feel the need to 'justify' my article however I am new at editing/creating wikipedia articles did I do something incorrectly? Please respond as I would like to know what I did wrong...,240149353.16332.16332,User talk:Orangemike,False,1,anticipation,pensiveness,interest,0.08423847897727271,0.12102930809090906,0.0942255446590909,0.10076482707954545,0.11237429315909092,0.09874817882954547,0.10721319288636368,0.08822435821590911
247,Well I am not sure if the article meets [wiki_link] but I think that a claim of 150000 users a month is a decent claim of notability and there are a few mentions in RS in Google News so could you undelete this article and then send it to AfD where its notability can be better decided. -,240149353.16332.16332,User talk:Orangemike,False,2,disapproval,none,none,0.08483719537037036,0.0993997231851852,0.09734910692592591,0.09098091607407408,0.08868108474074075,0.09927913207407409,0.10589466925925928,0.07431891325925924
248,With regard to the article's lack of notability and a lack of citations look at [wiki_link]. It has only one citation not linking to itself in its entire article (whereas 6 similar sources are used on socialvibe) and it has never logged more than 10000 unique users/month in its short history (http://www.crunchbase.com/company/bluepulse). A google search for bluepulse yields 77000 results whereas a search for socialvibe gives 146000. Bluepulse has big numbers of page views and mobile downloads but it refuses to tell media outlets how many users acutally use their site. I like the ideas behind bluepulse's product but until it is more widely used it is not yet nearly as notable as socialvibe nor does their wiki article use nearly as many citations. And browsing very quickly through other social networking sites I am sure that this is not the only one. Can I put the article back up and go through a standard process for articles for deletion that are not actually spam?,240149353.16332.16332,User talk:Orangemike,False,3,anger,interest,none,0.08468143197938142,0.11222672561855668,0.08967817500000003,0.09049502269072163,0.10430447460824739,0.09924913353608245,0.1045814525257732,0.0776701820927835
